UnitID,InstitutionName,Year,TotalEnrollment,,
203085,Heidelberg University,2006,1570,,
203128,Hiram College,2006,1239,,
203155,Hocking College,2006,4600,,
203289,International College of Broadcasting,2006,104,,
203331,Eastern Gateway Community College,2006,1601,,
203368,John Carroll University,2006,3830,,
203386,Hondros College of Nursing,2006,,,
203438,Casal Aveda Institute,2006,183,,
203447,Kent State University at Ashtabula,2006,1531,,
203456,Kent State University at East Liverpool,2006,812,,
203465,Kent State University at Stark,2006,3747,,
203474,Kent State University at Trumbull,2006,2015,,
203483,Kent State University at Tuscarawas,2006,2021,,
203492,Kent State University at Salem,2006,1276,,
203517,Kent State University at Kent,2006,22697,,
203526,Kent State University at Geauga,2006,1062,,
203535,Kenyon College,2006,1648,,
203544,Kettering College,2006,803,,
203580,Lake Erie College,2006,849,,
203599,Lakeland Community College,2006,8649,,
203614,Collins Career Technical Center,2006,408,,
203678,James A. Rhodes State College,2006,3369,,
203720,Ohio Business College-Sheffield,2006,182,,
203739,Ohio Business College-Sandusky,2006,192,,
203748,Lorain County Community College,2006,10521,,
203757,Lourdes University,2006,1879,,
203775,Malone University,2006,2296,,
203845,Marietta College,2006,1522,,
203881,Marion Technical College,2006,2043,,
203960,Mercy College of Ohio,2006,780,,
203997,Methodist Theological School in Ohio,2006,244,,
204006,Miami University-Hamilton,2006,2522,,
204015,Miami University-Middletown,2006,1920,,
204024,Miami University-Oxford,2006,16329,,
204121,Moler Hollywood Beauty Academy,2006,90,,
204176,Mount Carmel College of Nursing,2006,628,,
204185,University of Mount Union,2006,2193,,
204194,Mount Vernon Nazarene University,2006,2670,,
204200,Mount St. Joseph University,2006,2259,,
204255,Zane State College,2006,1916,,
204264,Muskingum University,2006,2165,,
204422,North Central State College,2006,3193,,
204440,Northwest State Community College,2006,2773,,
204459,Toledo Public Schools Adult and Continuing Education,2006,251,,
204468,Notre Dame College,2006,1392,,
204477,Northeast Ohio Medical University,2006,459,,
204486,University of Northwestern Ohio,2006,3255,,
204501,Oberlin College,2006,2841,,
204608,Ohio Technical College,2006,762,,
204617,Ohio Dominican University,2006,3054,,
204635,Ohio Northern University,2006,3620,,
204662,Ohio State University Agricultural Technical Institute,2006,747,,
204671,Ohio State University-Lima Campus,2006,1214,,
204680,Ohio State University-Mansfield Campus,2006,1464,,
204699,Ohio State University-Marion Campus,2006,1538,,
204705,Ohio State University-Newark Campus,2006,2310,,
204714,Ohio State Beauty Academy,2006,158,,
204723,Ohio State College of Barber Styling,2006,84,,
204769,The Spa School,2006,180,,
204778,Ohio State School of Cosmetology-Canal Winchester,2006,133,,
204796,Ohio State University-Main Campus,2006,51818,,
204802,Ohio University-Eastern Campus,2006,708,,
204820,Ohio University-Chillicothe Campus,2006,1850,,
204839,Ohio University-Southern Campus,2006,1824,,
204848,Ohio University-Lancaster Campus,2006,1727,,
204857,Ohio University-Main Campus,2006,20610,,
204866,Ohio University-Zanesville Campus,2006,1723,,
204884,East Ohio College,2006,162,,
204893,Trinity Health System School of Nursing,2006,148,,
204909,Ohio Wesleyan University,2006,1935,,
204936,Otterbein University,2006,3184,,
204945,Owens Community College,2006,18739,,
204990,Payne Theological Seminary,2006,97,,
205027,Pontifical College Josephinum,2006,173,,
205054,Professional Skills Institute,2006,270,,
205090,Firelands Regional Medical Center School of Nursing,2006,129,,
205124,Rabbinical College Telshe,2006,76,,
205142,Raphael's School of Beauty Culture Inc-Niles,2006,74,,
205179,Fortis College-Centerville,2006,625,,
205203,University of Rio Grande,2006,2432,,
205391,The Modern College of Design,2006,160,,
205443,Shawnee State University,2006,3889,,
205470,Sinclair Community College,2006,19103,,
205559,Hussian College-Daymar College Columbus,2006,46,,
205841,Stark State College,2006,7611,,
205887,Stautzenberger College-Maumee,2006,758,,
205957,Franciscan University of Steubenville,2006,2387,,
205966,Southern State Community College,2006,2366,,
206011,Terra State Community College,2006,2314,,
206048,Tiffin University,2006,1977,,
206084,University of Toledo,2006,19374,,
206154,Tri-State Bible College,2006,39,,
206279,Union Institute & University,2006,2051,,
206288,United Theological Seminary,2006,295,,
206349,Ursuline College,2006,1639,,
206394,The North Coast College,2006,297,,
206437,Walsh University,2006,2405,,
206446,Washington State Community College,2006,2177,,
206491,Wilberforce University,2006,863,,
206507,Wilmington College,2006,1678,,
206516,Winebrenner Theological Seminary,2006,95,,
206525,Wittenberg University,2006,2089,,
206589,The College of Wooster,2006,1819,,
206604,Wright State University-Main Campus,2006,16088,,
206613,Wright State University-Lake Campus,2006,864,,
206622,Xavier University,2006,6666,,
206695,Youngstown State University,2006,13273,,
245892,Antioch University,2006,679,,
250902,Moler-Pickens Beauty Academy,2006,118,,
363147,Raphael's School of Beauty Culture Inc-Alliance,2006,45,,
363882,Raphael's School of Beauty Culture Inc-Brunswick,2006,61,,
375407,Madison Adult Career Center,2006,64,,
375416,Remington College-Cleveland Campus,2006,823,,
405012,Ohio State School of Cosmetology-Heath,2006,106,,
407568,Raphael's School of Beauty Culture Inc-Boardman,2006,57,,
411754,Cleveland Clinic Health System-School of Diagnostic Imaging,2006,43,,
434830,Creative Images Institute of Cosmetology-North Dayton,2006,178,,
439899,Rosedale Bible College,2006,95,,
441636,American Institute of Alternative Medicine,2006,201,,
441645,Brown Aveda Institute-Mentor,2006,119,,
444051,Creative Images Institute of Cosmetology-South Dayton,2006,187,,
448600,Stautzenberger College-Brecksville,2006,202,,
450058,Fortis College-Columbus,2006,,,
450067,Fortis College-Cincinnati,2006,,,
450395,Brown Aveda Institute-Strongsville,2006,,,
451477,MyComputerCareer at Columbus,2006,,,
452081,Ross College-Sylvania,2006,,,
452373,ATA College-Cincinnati,2006,,,
452948,Galen College of Nursing-Cincinnati,2006,,,
453792,Ohio Medical Career College,2006,,,
454236,Chamberlain University-Ohio,2006,,,
457916,Summit Salon Academy-Perrysburg,2006,,,
461111,Allstate Hairstyling & Barber College,2006,,,
461999,Elite School of Cosmetology,2006,,,
476629,Salon Institute-Toledo Campus,2006,,,
476683,Athena Career Academy,2006,,,
482574,DeVry University-Ohio,2006,,,
483018,Antioch College,2006,,,
483647,Ohio Institute of Allied Health,2006,,,
483920,LaBarberia Institute of Hair,2006,,,
486257,Valor Christian College,2006,,,
487302,Fortis College-Cuyahoga Falls,2006,,,
487861,Felbry College,2006,,,
490692,Cincinnati School of Barbering & Hair Design,2006,,,
490832,Ross College-Canton,2006,,,
493521,Global Tech College,2006,,,
494250,Valley College-Cleveland,2006,,,
494995,Meryma'at Barber College,2006,,,
496061,Mason Anthony School of Cosmetology Arts & Sciences,2006,,,
496706,Lakewood University,2006,,,
499398,Arizona College of Nursing-Cincinnati,2006,,,
499404,Arizona College of Nursing-Cleveland,2006,,,
200590,ETI Technical College,2007,190,,
200697,Air Force Institute of Technology-Graduate School of Engineering & Management,2007,834,,
200785,Herzing University-Akron,2007,543,,
200800,University of Akron Main Campus,2007,23007,,
200846,University of Akron Wayne College,2007,1615,,
200873,Allegheny Wesleyan College,2007,54,,
201061,Art Academy of Cincinnati,2007,144,,
201104,Ashland University,2007,6493,,
201140,Athenaeum of Ohio,2007,238,,
201177,Aultman College of Nursing and Health Sciences,2007,219,,
201195,Baldwin Wallace University,2007,4383,,
201283,Belmont College,2007,1742,,
201371,Bluffton University,2007,1117,,
201432,Bowling Green State University-Firelands,2007,2065,,
201441,Bowling Green State University-Main Campus,2007,18619,,
201469,Bryant & Stratton College-Parma,2007,696,,
201548,Capital University,2007,3713,,
201645,Case Western Reserve University,2007,9844,,
201654,Cedarville University,2007,3055,,
201672,Central Ohio Technical College,2007,3100,,
201690,Central State University,2007,2022,,
201751,Chatfield College,2007,218,,
201821,The Christ College of Nursing and Health Sciences,2007,338,,
201867,Cincinnati College of Mortuary Science,2007,99,,
201885,University of Cincinnati-Main Campus,2007,29319,,
201928,Cincinnati State Technical and Community College,2007,8507,,
201946,University of Cincinnati-Clermont College,2007,2942,,
201955,University of Cincinnati-Blue Ash College,2007,4257,,
201964,Ohio Christian University,2007,636,,
201973,Clark State College,2007,3383,,
202046,Cleveland Institute of Art,2007,485,,
202073,Cleveland Institute of Music,2007,453,,
202134,Cleveland State University,2007,15038,,
202170,Columbus College of Art & Design,2007,1545,,
202222,Columbus State Community College,2007,23057,,
202356,Cuyahoga Community College District,2007,24563,,
202435,Davis College,2007,484,,
202453,Dayton Barber College,2007,49,,
202480,University of Dayton,2007,10395,,
202514,Defiance College,2007,973,,
202523,Denison University,2007,2242,,
202648,Edison State Community College,2007,3025,,
202763,The University of Findlay,2007,5388,,
202806,Franklin University,2007,7559,,
202903,Gods Bible School and College,2007,285,,
202912,Good Samaritan College of Nursing and Health Science,2007,304,,
203085,Heidelberg University,2007,1584,,
203128,Hiram College,2007,1271,,
203155,Hocking College,2007,4341,,
203289,International College of Broadcasting,2007,84,,
203331,Eastern Gateway Community College,2007,1744,,
203368,John Carroll University,2007,3766,,
203386,Hondros College of Nursing,2007,255,,
203438,Casal Aveda Institute,2007,137,,
203447,Kent State University at Ashtabula,2007,1575,,
203456,Kent State University at East Liverpool,2007,902,,
203465,Kent State University at Stark,2007,3849,,
203474,Kent State University at Trumbull,2007,2120,,
203483,Kent State University at Tuscarawas,2007,2039,,
203492,Kent State University at Salem,2007,1268,,
203517,Kent State University at Kent,2007,22819,,
203526,Kent State University at Geauga,2007,1265,,
203535,Kenyon College,2007,1662,,
203544,Kettering College,2007,808,,
203580,Lake Erie College,2007,941,,
203599,Lakeland Community College,2007,8934,,
203614,Collins Career Technical Center,2007,492,,
203678,James A. Rhodes State College,2007,3385,,
203720,Ohio Business College-Sheffield,2007,231,,
203739,Ohio Business College-Sandusky,2007,248,,
203748,Lorain County Community College,2007,10769,,
203757,Lourdes University,2007,2021,,
203775,Malone University,2007,2371,,
203845,Marietta College,2007,1605,,
203881,Marion Technical College,2007,2125,,
203960,Mercy College of Ohio,2007,804,,
203997,Methodist Theological School in Ohio,2007,234,,
204006,Miami University-Hamilton,2007,2607,,
204015,Miami University-Middletown,2007,1969,,
204024,Miami University-Oxford,2007,15968,,
204121,Moler Hollywood Beauty Academy,2007,93,,
204176,Mount Carmel College of Nursing,2007,680,,
204185,University of Mount Union,2007,2138,,
204194,Mount Vernon Nazarene University,2007,2675,,
204200,Mount St. Joseph University,2007,2282,,
204255,Zane State College,2007,2049,,
204264,Muskingum University,2007,2099,,
204422,North Central State College,2007,3147,,
204440,Northwest State Community College,2007,2944,,
204459,Toledo Public Schools Adult and Continuing Education,2007,309,,
204468,Notre Dame College,2007,1490,,
204477,Northeast Ohio Medical University,2007,533,,
204486,University of Northwestern Ohio,2007,3312,,
204501,Oberlin College,2007,2774,,
204608,Ohio Technical College,2007,919,,
204617,Ohio Dominican University,2007,3082,,
204635,Ohio Northern University,2007,3603,,
204662,Ohio State University Agricultural Technical Institute,2007,748,,
204671,Ohio State University-Lima Campus,2007,1340,,
204680,Ohio State University-Mansfield Campus,2007,1553,,
204699,Ohio State University-Marion Campus,2007,1633,,
204705,Ohio State University-Newark Campus,2007,2505,,
204714,Ohio State Beauty Academy,2007,138,,
204723,Ohio State College of Barber Styling,2007,103,,
204769,The Spa School,2007,120,,
204778,Ohio State School of Cosmetology-Canal Winchester,2007,66,,
204796,Ohio State University-Main Campus,2007,52568,,
204802,Ohio University-Eastern Campus,2007,751,,
204820,Ohio University-Chillicothe Campus,2007,1836,,
204839,Ohio University-Southern Campus,2007,1699,,
204848,Ohio University-Lancaster Campus,2007,1728,,
204857,Ohio University-Main Campus,2007,21089,,
204866,Ohio University-Zanesville Campus,2007,1805,,
204884,East Ohio College,2007,128,,
204893,Trinity Health System School of Nursing,2007,147,,
204909,Ohio Wesleyan University,2007,1986,,
204936,Otterbein University,2007,3107,,
204945,Owens Community College,2007,19853,,
204990,Payne Theological Seminary,2007,120,,
205027,Pontifical College Josephinum,2007,194,,
205054,Professional Skills Institute,2007,292,,
205090,Firelands Regional Medical Center School of Nursing,2007,126,,
205124,Rabbinical College Telshe,2007,43,,
205142,Raphael's School of Beauty Culture Inc-Niles,2007,63,,
205179,Fortis College-Centerville,2007,744,,
205203,University of Rio Grande,2007,2243,,
205391,The Modern College of Design,2007,150,,
205443,Shawnee State University,2007,3699,,
